Brands,Months,Total Units,vs. Prior Period
Acme Elixirs,02/2020,"11,353.162839000000",0.22427298796190500
Acme Elixirs,03/2020,"8,420.485992000000",-0.25831364251429200
Acme Elixirs,04/2020,"8,539.486453999990",0.014132255800086100
Acme Elixirs,05/2020,"7,898.290907000010",-0.07508596101813950
Acme Elixirs,06/2020,"4,449.1828800000000",-0.43669042677868200
Acme Elixirs,07/2020,"5,188.650488999990",0.16620301501294700
Acme Elixirs,08/2020,"5,079.922584000000",-0.02095494873483770
Acme Elixirs,09/2020,"3,601.793872000000",-0.2909746531680610
Acme Elixirs,10/2020,"2,503.5298290000000",-0.30492140361995700
Acme Elixirs,11/2020,733.311392,-0.7070890134778580
Acme Elixirs,12/2020,267.651935,-0.6350091681106740
Acme Elixirs,01/2021,237.14802200000000,-0.11396858759866600
Acme Elixirs,02/2021,49.958389000000000,-0.789336682723839
Acme Elixirs,03/2021,,-1
Acme Elixirs,05/2021,83.77028000000000,
Acme Elixirs,06/2021,,-1
Advanced Liquid Technology,04/2021,273.53221300000000,
Advanced Liquid Technology,05/2021,182.723925,-0.3319838895903640
Advanced Liquid Technology,06/2021,150.183584,-0.17808473083095200
Advanced Liquid Technology,07/2021,118.64922000000000,-0.20997210986788000
Advanced Liquid Technology,08/2021,46.33827,-0.6094515412743550
Advanced Liquid Technology,09/2021,60.604997,0.30788216737482900
Advanced Vapor Devices,11/2020,155.430132,
Advanced Vapor Devices,12/2020,243.68310500000000,0.5677983532819750
Advanced Vapor Devices,01/2021,110.39649300000000,-0.5469669799225520
Advanced Vapor Devices,02/2021,265.16375700000000,1.401921925182900
Advanced Vapor Devices,03/2021,,-1
Advanced Vapor Devices,04/2021,153.053941,
Advanced Vapor Devices,05/2021,289.00746600000000,0.8882719655026720
Advanced Vapor Devices,06/2021,133.96166400000000,-0.5364768050663440
Advanced Vapor Devices,07/2021,153.23307500000000,0.14385765617244000
Advanced Vapor Devices,08/2021,,-1
Advesa Wellness,02/2020,15.63927,
Advesa Wellness,03/2020,,-1
Advesa Wellness,04/2020,"1,199.4446970000000",
Advesa Wellness,05/2020,"1,402.000216",0.16887441289008500
Advesa Wellness,06/2020,"1,321.0663950000000",-0.05772739552844650
Advesa Wellness,07/2020,"1,761.6767060000000",0.33352624263824100
Advesa Wellness,08/2020,907.2214910000000,-0.48502384807033900
Advesa Wellness,09/2020,723.7132050000000,-0.20227506493229600
Advesa Wellness,10/2020,"1,151.3818920000000",0.5909366915586410
Advesa Wellness,11/2020,"1,095.7824290000000",-0.04828933248500400
Advesa Wellness,12/2020,338.75947300000000,-0.690851519394093
Advesa Wellness,01/2021,758.669226,1.2395513231891200
Advesa Wellness,02/2021,979.5687550000000,0.2911671139801840
Advesa Wellness,03/2021,"1,163.6408850000000",0.1879113937234560
Advesa Wellness,04/2021,"1,178.3085620000000",0.012604985944611200
Advesa Wellness,05/2021,736.96902,-0.3745534541910590
Advesa Wellness,06/2021,499.5304820000000,-0.322182522679176
Advesa Wellness,07/2021,336.36789000000000,-0.3266319031157740
Advesa Wellness,08/2021,245.27689800000000,-0.2708076326786130
Advesa Wellness,09/2021,60.016395,-0.7553116682028490
AeroSpaced Grinders,11/2018,47.8872,
AeroSpaced Grinders,12/2018,17.867841,-0.6268764722096930
AeroSpaced Grinders,01/2019,52.680501,1.948341716271150
AeroSpaced Grinders,02/2019,41.033853,-0.22108081318361000
AeroSpaced Grinders,03/2019,,-1
AeroSpaced Grinders,04/2019,207.865926,
AeroSpaced Grinders,05/2019,151.473051,-0.27129446410567600
AeroSpaced Grinders,06/2019,148.33864800000000,-0.020692809574424000
AeroSpaced Grinders,07/2019,263.196958,0.7742979429069630
AeroSpaced Grinders,08/2019,78.12883400000000,-0.70315449466555
AeroSpaced Grinders,09/2019,50.346468,-0.35559683381426100
AeroSpaced Grinders,10/2019,198.125269,2.935236708163920
AeroSpaced Grinders,11/2019,262.13544,0.32307928879077000
AeroSpaced Grinders,12/2019,320.82679200000000,0.22389705108168500
AeroSpaced Grinders,01/2020,182.30154200000000,-0.4317758162790840
AeroSpaced Grinders,02/2020,99.52263300000000,-0.4540768448354650
AeroSpaced Grinders,03/2020,79.39448800000000,-0.20224691000689200
AeroSpaced Grinders,04/2020,139.876928,0.7617964612354450
AeroSpaced Grinders,05/2020,107.02291200000000,-0.23487802076980100
AeroSpaced Grinders,06/2020,94.7001,-0.11514181187669400
AeroSpaced Grinders,07/2020,92.418711,-0.02409067149876300
AeroSpaced Grinders,08/2020,77.687856,-0.15939256066880200
AeroSpaced Grinders,09/2020,58.702112,-0.24438496539278900
AeroSpaced Grinders,10/2020,76.597531,0.3048513654840900
AeroSpaced Grinders,11/2020,59.78082000000000,-0.21954638459560800
AeroSpaced Grinders,12/2020,79.8961,0.3364838421420120
AeroSpaced Grinders,01/2021,89.952698,0.1258709498961780
AeroSpaced Grinders,02/2021,61.487248,-0.3164490963906390
AeroSpaced Grinders,03/2021,64.26736,0.04521444836822090
AeroSpaced Grinders,04/2021,123.270471,0.9180882955204630
AeroSpaced Grinders,05/2021,135.70785300000000,0.10089506350632800
AeroSpaced Grinders,06/2021,129.77536200000000,-0.04371516363168710
AeroSpaced Grinders,07/2021,187.284862,0.44314651959899700
AeroSpaced Grinders,08/2021,122.16453000000000,-0.3477073977287070
AeroSpaced Grinders,09/2021,46.24731,-0.6214342248114080
Afterglow,10/2018,"1,138.0685120000000",
Afterglow,11/2018,"31,701.3264",26.855376074230600
Afterglow,12/2018,"22,409.250613000000",-0.2931131546281290
Afterglow,01/2019,,-1
Afterglow,05/2019,342.21689300000000,
Afterglow,06/2019,626.3187360000000,0.8301806509592740
Afterglow,07/2019,978.4060830000000,0.5621536236463470
Afterglow,08/2019,485.514897,-0.50376954371409
Afterglow,09/2019,553.8111480000000,0.14066767347820400
Afterglow,10/2019,,-1
Ahti Hash,02/2021,"2,162.0453550000000",
Ahti Hash,03/2021,"1,380.9448980000000",-0.36127847882266100
Ahti Hash,04/2021,"1,360.1117650000000",-0.015086143574715400
Ahti Hash,05/2021,738.8538650000000,-0.456769742007195
Ahti Hash,06/2021,652.8538010000000,-0.11639658134562200
Ahti Hash,07/2021,517.5872640000000,-0.20719269274806600
Ahti Hash,08/2021,492.87069,-0.04775344317591220
Ahti Hash,09/2021,415.72127300000000,-0.15653074643168600
Aims Horticulture,08/2020,"5,015.182704000000",
Aims Horticulture,09/2020,"4,021.094672",-0.19821571629028300
Aims Horticulture,10/2020,"13,178.806884000000",2.277417708110110
Aims Horticulture,11/2020,"5,914.315792000000",-0.551225247925865
Aims Horticulture,12/2020,"2,686.5063900000000",-0.5457620992044590
Aims Horticulture,01/2021,,-1
Aims Horticulture,05/2021,205.237186,
Aims Horticulture,06/2021,,-1
Airgraft,03/2020,46.70264,
Airgraft,04/2020,30.598078,-0.3448319409780690
Airgraft,05/2020,"1,411.3646520000000",45.12592503359200
Airgraft,06/2020,929.7828000000000,-0.3412171697212100
Airgraft,07/2020,675.7568190000000,-0.2732100238894500
Airgraft,08/2020,906.358312,0.34124922829672500
Airgraft,09/2020,597.7132960000000,-0.34053311136843200
Airgraft,10/2020,"1,054.2239180000000",0.7637618655215600
Airgraft,11/2020,497.177153,-0.5283951117868680
Airgraft,12/2020,471.187252,-0.05227493026011990
Airgraft,01/2021,463.256392,-0.016831652313038400
Airgraft,02/2021,220.68157800000000,-0.5236297182058090
Airgraft,03/2021,720.698191,2.2657832046134800
Airgraft,04/2021,53.775709000000000,-0.9253838712632480
Airgraft,05/2021,,-1
Airgraft,06/2021,14.861372000000000,
Airgraft,07/2021,,-1
Airistech,12/2020,19.974025,
Airistech,01/2021,24.532554000000000,0.22822285443219400
Airistech,02/2021,30.743624,0.2531766566171630
Airistech,03/2021,8.03342,-0.7386963879079450
Airistech,04/2021,,-1
AiroPro,08/2018,"4,359.288531",
AiroPro,09/2018,"4,185.1925150000000",-0.0399367958238958
AiroPro,10/2018,"4,417.563850000000",0.055522257140422100
AiroPro,11/2018,"7,265.685420000000",0.6447267468471320
AiroPro,12/2018,"8,785.617354000000",0.20919319322801100
AiroPro,01/2019,"10,470.542177000000",0.1917821770638430
AiroPro,02/2019,"12,970.214679000000",0.23873381719342700
AiroPro,03/2019,"14,934.286903000000",0.15142943063078400
AiroPro,04/2019,"23,330.422135999900",0.5622052989562800
AiroPro,05/2019,"23,992.77034400000",0.028389893853572200
AiroPro,06/2019,"19,125.79621900000",-0.2028516947071570
AiroPro,07/2019,"28,356.611496000100",0.4826369146310350
AiroPro,08/2019,"23,560.86613600000",-0.16912265277805000
AiroPro,09/2019,"17,230.23946000000",-0.2686924427759910
AiroPro,10/2019,"14,708.39151000000",-0.14636174708160700
AiroPro,11/2019,"14,961.865674000000",0.017233302759699000
AiroPro,12/2019,"24,845.847625999900",0.6606115953290410
AiroPro,01/2020,"15,964.09807000000",-0.35747420211599700
AiroPro,02/2020,"12,911.639799000000",-0.19120768725019400
AiroPro,03/2020,"10,116.025262",-0.21651893799085900
AiroPro,04/2020,"7,133.286375000000",-0.2948528507737530
AiroPro,05/2020,"7,267.7476130000100",0.018849830349060500
AiroPro,06/2020,"7,046.548349999990",-0.030435738110161200
AiroPro,07/2020,"6,453.906785999990",-0.08410381005900680
AiroPro,08/2020,"4,804.562386000000",-0.2555575180567820
AiroPro,09/2020,"10,477.907674000000",1.1808245646953300
AiroPro,10/2020,"6,770.818525",-0.3538005167003730
AiroPro,11/2020,"6,098.4406900000000",-0.09930525128053130
AiroPro,12/2020,"4,908.616646000000",-0.19510299509037200
AiroPro,01/2021,"5,022.018242000000",0.02310255702946480
AiroPro,02/2021,"5,695.544573000000",0.13411467233774400
AiroPro,03/2021,"3,594.3529440000000",-0.36891847690224400
AiroPro,04/2021,"2,564.9979480000000",-0.28638116847102800
AiroPro,05/2021,"3,670.2900670000000",0.4309134515533740
AiroPro,06/2021,"1,810.0523100000000",-0.5068367140040540
AiroPro,07/2021,"2,338.7198240000000",0.29207305837476000
AiroPro,08/2021,"2,562.2957600000000",0.09559757167389620
AiroPro,09/2021,"1,879.911107000000",-0.26631767637940600
AJA (CA),08/2018,512.2902400000000,
AJA (CA),09/2018,363.049979,-0.29131974288637600
AJA (CA),10/2018,81.290608,-0.7760897598068720
AJA (CA),11/2018,,-1
AJA (CA),12/2018,309.709244,
AJA (CA),01/2019,152.188114,-0.5086097139548090
AJA (CA),02/2019,41.03385300000000,-0.7303741276404810
AJA (CA),03/2019,56.92505000000000,0.38727040816761700
AJA (CA),04/2019,134.831952,1.368587326669020
AJA (CA),05/2019,44.880904,-0.6671345082951850
AJA (CA),06/2019,21.976096,-0.510346404787212
AJA (CA),07/2019,,-1
Albert Einstone's ,04/2019,376.405866,
Albert Einstone's ,05/2019,454.419153,0.20725842513835800
Albert Einstone's ,06/2019,21.976096,-0.951639151090095
Albert Einstone's ,07/2019,640.8273760000000,28.160200974731800
Albert Einstone's ,08/2019,731.0626640000000,0.1408106010751950
Albert Einstone's ,09/2019,"1,482.4237800000000",1.0277656800156300
Albert Einstone's ,10/2019,"2,698.519718000000",0.8203429777684760
Albert Einstone's ,11/2019,"4,117.043432000000",0.5256673518218120
Albert Einstone's ,12/2019,"5,888.690681000000",0.4303202718799970
Albert Einstone's ,01/2020,"5,785.375433000000",-0.017544689235137800
Albert Einstone's ,02/2020,"7,454.008189000000",0.28842255361373000
Albert Einstone's ,03/2020,"6,720.276415",-0.09843452749123320
Albert Einstone's ,04/2020,"10,271.119068000000",0.5283774704674840
Albert Einstone's ,05/2020,"13,783.213197000000",0.3419388000224880
Albert Einstone's ,06/2020,"34,541.215911000000",1.5060350890108900
Albert Einstone's ,07/2020,"42,517.88803800000",0.23093200157032500
Albert Einstone's ,08/2020,"32,742.41010000000",-0.229914475744027
Albert Einstone's ,09/2020,"34,799.03134800000",0.06281215224288090
Albert Einstone's ,10/2020,"23,179.118466000000",-0.3339148370481240
Albert Einstone's ,11/2020,"27,220.199938999900",0.17434146509616000
Albert Einstone's ,12/2020,"30,498.53860900000",0.12043771454092100
Albert Einstone's ,01/2021,"28,783.432209000000",-0.05623569122403280
Albert Einstone's ,02/2021,"26,358.62252900000",-0.08424324320995460
Albert Einstone's ,03/2021,"27,543.58482600000",0.044955395362418500
Albert Einstone's ,04/2021,"33,304.020331000000",0.20913891715222300
Albert Einstone's ,05/2021,"39,117.60062300000",0.17456091589604900
Albert Einstone's ,06/2021,"29,107.14837700000",-0.2559066017999610
Albert Einstone's ,07/2021,"28,678.31447299990",-0.014732941147163300
Albert Einstone's ,08/2021,"28,621.043095000000",-0.0019970273376379000
Albert Einstone's ,09/2021,"25,725.423461000000",-0.10117100290121200
Alento Relief,11/2020,23.912328,
Alento Relief,12/2020,27.963635,0.16942336187426000
Alento Relief,01/2021,12.266277000000000,-0.5613489805599310
Alento Relief,02/2021,7.685906,-0.3734116716914190
Alento Relief,03/2021,,-1
Alento Relief,07/2021,25.538844,
Alento Relief,08/2021,25.275420000000000,-0.010314640709657700
Alento Relief,09/2021,12.739032000000000,-0.4959912832309020
Alien Labs,09/2018,"3,426.656159",
Alien Labs,10/2018,"35,049.897254000000",9.228600602935490
Alien Labs,11/2018,"46,631.956770000000",0.3304448920938910
Alien Labs,12/2018,"66,421.01881400000",0.42436696666203400
Alien Labs,01/2019,"69,835.320851",0.05140393956559320
Alien Labs,02/2019,"111,434.75542800000",0.5956790069849640
Alien Labs,03/2019,"58,767.14490300000",-0.4726318133217380
Alien Labs,04/2019,"72,180.03832100010",0.22823796255780600
Alien Labs,05/2019,"74,399.635932",0.030750851102750800
Alien Labs,06/2019,"40,336.84949200000",-0.45783539144106600
Alien Labs,07/2019,"61,796.35737",0.5320075352502700
Alien Labs,08/2019,"52,142.905032000000",-0.15621393798668100
Alien Labs,09/2019,"56,399.23222800000",0.08162811783094770
Alien Labs,10/2019,"62,392.458630000000",0.10626432604209400
Alien Labs,11/2019,"67,104.41522600000",0.07552125207860230
Alien Labs,12/2019,"123,123.04162000000",0.8347979220940350
Alien Labs,01/2020,"131,631.52456",0.06910552913613010
Alien Labs,02/2020,"134,112.175096",0.018845413697759600
Alien Labs,03/2020,"191,755.57549000000",0.42981481996498700
Alien Labs,04/2020,"141,795.99589200000",-0.260537819932153
Alien Labs,05/2020,"200,835.74079800000",0.4163710303284440
Alien Labs,06/2020,"220,059.9818730000",0.0957212147529848
Alien Labs,07/2020,"299,198.6904000000",0.3596233529305280
Alien Labs,08/2020,"238,332.78949100000",-0.2034297036114290
Alien Labs,09/2020,"179,456.50797600000",-0.2470339127097880
Alien Labs,10/2020,"138,280.011507",-0.22945111845432200
Alien Labs,11/2020,"133,179.3921670000",-0.036886165139939200
Alien Labs,12/2020,"151,781.95305000000",0.1396804759378490
Alien Labs,01/2021,"123,057.16735200000",-0.18925033655705900
Alien Labs,02/2021,"108,313.35046800000",-0.11981274395684600
Alien Labs,03/2021,"135,075.22569500000",0.2470782697734580
Alien Labs,04/2021,"123,238.23429100000",-0.08763258653165430
Alien Labs,05/2021,"132,332.52213200000",0.07379436985056170
Alien Labs,06/2021,"139,043.6434700000",0.05071407413595400
Alien Labs,07/2021,"135,574.27369600000",-0.02495166040976450
Alien Labs,08/2021,"117,364.28294300000",-0.13431745018109200
Alien Labs,09/2021,"107,563.0458360000",-0.08351124261339380
Alive and Kicking,07/2020,17.603564,
Alive and Kicking,08/2020,,-1
Alive and Kicking,10/2020,31.243731,
Alive and Kicking,11/2020,16.738628,-0.46425642955382000
Alive and Kicking,12/2020,,-1
Alive and Well,06/2021,674.4132540000000,
Alive and Well,07/2021,"1,056.031237",0.5658518434158760
Alive and Well,08/2021,"2,002.6558070000000",0.8963982662948470
Alive and Well,09/2021,"1,727.3370450000000",-0.1374768250428590
Alkhemist Los Angeles,06/2020,"3,977.4042",
Alkhemist Los Angeles,07/2020,,-1
All Stars,08/2020,250.32753600000000,
All Stars,09/2020,"2,331.3124480000000",8.31304835757262
All Stars,10/2020,"2,822.0143000000000",0.21048309179705400
All Stars,11/2020,"1,570.2428720000000",-0.44357373667454500
All Stars,12/2020,"1,569.9583650000000",-0.00018118662091887000
All Stars,01/2021,678.7339940000000,-0.5676738892371840
All Stars,02/2021,,-1
Allegiance Wellness Center,08/2018,509.27676800000000,
Allegiance Wellness Center,09/2018,330.31597,-0.3514018491414880
Allegiance Wellness Center,10/2018,232.25888000000000,-0.29685845949258800
Allegiance Wellness Center,11/2018,230.45715,-0.007757421373942820
Allegiance Wellness Center,12/2018,101.25110900000000,-0.5606510407683160
Allegiance Wellness Center,01/2019,222.428783,1.196803424642000
Allegiance Wellness Center,02/2019,172.928384,-0.22254493475334100
Allegiance Wellness Center,03/2019,167.92889900000000,-0.028910725263008400
Allegiance Wellness Center,04/2019,98.314965,-0.4145440982138520
Allegiance Wellness Center,05/2019,106.592147,0.08419045869568280
Allegiance Wellness Center,06/2019,68.67530000000000,-0.3557189536673840
Allegiance Wellness Center,07/2019,74.38174900000000,0.08309317906146800
Allegiance Wellness Center,08/2019,195.32208500000000,1.6259410087278300
Allegiance Wellness Center,09/2019,131.46022200000000,-0.326956693094895
Allegiance Wellness Center,10/2019,42.837896,-0.674137960911096
Allegiance Wellness Center,11/2019,,-1
Allegiance Wellness Center,03/2020,9.340528,
Allegiance Wellness Center,04/2020,,-1
Almora Farm,02/2019,339.99478200000000,
Almora Farm,03/2019,688.7931050000000,1.025893165030990
Almora Farm,04/2019,"1,051.68923",0.5268579525052010
Almora Farm,05/2019,"2,267.6076790000000",1.156157555212390
Almora Farm,06/2019,"2,956.883713",0.3039661756234510
Almora Farm,07/2019,"3,618.3860110000000",0.2237160342463570
Almora Farm,08/2019,"3,456.6428500000000",-0.044700361019608600
Almora Farm,09/2019,"3,755.846508000000",0.08655903169168810
Almora Farm,10/2019,"3,101.9991420000000",-0.17408788261375800
Almora Farm,11/2019,"3,313.100700000000",0.06805339019658580
Almora Farm,12/2019,"2,889.8716340000000",-0.1277440996586680
Almora Farm,01/2020,"2,850.8603040000000",-0.013499329707597000
Almora Farm,02/2020,"2,384.9888170000000",-0.16341435122104800
Almora Farm,03/2020,"2,492.0528700000000",0.04489079874792480
Almora Farm,04/2020,"1,253.4284090000000",-0.4970297684735720
Almora Farm,05/2020,"1,906.7915480000000",0.5212608349297450
Almora Farm,06/2020,"1,673.6090400000000",-0.12229050849558400
Almora Farm,07/2020,"1,783.2410340000000",0.06550633474111740
Almora Farm,08/2020,"1,615.0442050000000",-0.09432086060890850
Almora Farm,09/2020,"1,332.1186420000000",-0.17518131214247400
Almora Farm,10/2020,672.2441210000000,-0.4953571702962480
Almora Farm,11/2020,695.8487440000000,0.03511317133556560
Almora Farm,12/2020,394.8864740000000,-0.4325110486942260
Almora Farm,01/2021,"74,601.043723",187.9176982116640
Almora Farm,02/2021,"190,687.23239300000",1.5560933584393000
Almora Farm,03/2021,"327,750.9637860000",0.7187881940124660
